date,1. open,2. high,3. low,4. close,5. volume,Stock
2021-10-07 07:45:00,2780.0,2780.0,2780.0,2780.0,161.0,GOOGL
2021-10-07 07:30:00,2780.74,2780.74,2780.74,2780.74,581.0,GOOGL
2021-10-07 07:15:00,2779.0,2779.0,2778.37,2778.37,617.0,GOOGL
2021-10-06 18:30:00,2753.79,2754.44,2753.79,2754.44,588.0,GOOGL
2021-10-06 17:15:00,2751.3,2751.3,2751.3,2751.3,610.0,GOOGL
2021-10-06 16:45:00,2753.87,2753.87,2753.87,2753.87,243.0,GOOGL
2021-10-06 16:15:00,2751.3,2752.98,2751.2,2752.44,34153.0,GOOGL
2021-10-06 16:00:00,2740.15,2752.72,2740.15,2749.5,125053.0,GOOGL
2021-10-06 15:45:00,2746.8,2747.32,2739.21,2741.94,59797.0,GOOGL
2021-10-06 15:30:00,2747.12,2750.27,2743.46,2747.065,16453.0,GOOGL
2021-10-06 15:15:00,2742.68,2748.9999,2742.265,2746.11,55659.0,GOOGL
2021-10-06 15:00:00,2754.5807,2754.65,2742.675,2742.675,27367.0,GOOGL
2021-10-06 14:45:00,2752.8,2755.0,2750.42,2754.7499,18130.0,GOOGL
2021-10-06 14:30:00,2751.865,2754.78,2750.71,2752.38,18787.0,GOOGL
2021-10-06 14:15:00,2744.487,2753.18,2742.01,2750.95,48201.0,GOOGL
2021-10-06 14:00:00,2743.42,2746.36,2740.4,2742.19,43370.0,GOOGL
2021-10-06 13:45:00,2737.37,2745.8,2736.8,2743.5,35095.0,GOOGL
2021-10-06 13:30:00,2727.0871,2737.71,2727.08,2737.71,14957.0,GOOGL
2021-10-06 13:15:00,2724.8235,2727.6,2719.975,2727.6,19819.0,GOOGL
2021-10-06 13:00:00,2732.18,2732.18,2726.4169,2726.76,7513.0,GOOGL
2021-10-06 12:45:00,2724.805,2730.08,2722.24,2730.0,16854.0,GOOGL
2021-10-06 12:30:00,2725.72,2729.66,2722.45,2724.57,14398.0,GOOGL
2021-10-06 12:15:00,2734.12,2734.12,2725.0,2726.6499,14666.0,GOOGL
2021-10-06 12:00:00,2732.4,2737.085,2729.99,2734.31,23442.0,GOOGL
2021-10-06 11:45:00,2724.31,2735.11,2723.76,2731.76,22021.0,GOOGL
2021-10-06 11:30:00,2731.94,2731.94,2721.3,2726.95,21261.0,GOOGL
2021-10-06 11:15:00,2736.28,2736.64,2728.72,2732.16,24932.0,GOOGL
2021-10-06 11:00:00,2731.49,2738.44,2728.2028,2735.2,45540.0,GOOGL
2021-10-06 10:45:00,2735.12,2740.13,2727.31,2732.0,43755.0,GOOGL
2021-10-06 10:30:00,2725.64,2745.1575,2724.0,2736.305,90916.0,GOOGL
2021-10-06 10:15:00,2708.35,2727.03,2700.29,2727.03,52184.0,GOOGL
2021-10-06 10:00:00,2719.8,2721.58,2703.07,2707.33,62365.0,GOOGL
2021-10-06 09:45:00,2695.0,2723.3599,2691.0,2720.605,113868.0,GOOGL
2021-10-06 09:30:00,2702.39,2702.39,2696.9,2696.9,917.0,GOOGL
2021-10-06 09:15:00,2696.0101,2696.1501,2696.0101,2696.1501,634.0,GOOGL
2021-10-06 09:00:00,2701.25,2701.25,2697.0,2697.0,2164.0,GOOGL
2021-10-06 08:45:00,2699.89,2702.39,2696.21,2701.02,1474.0,GOOGL
2021-10-06 08:30:00,2697.99,2698.0,2697.99,2698.0,1242.0,GOOGL
2021-10-06 08:15:00,2689.0,2689.0,2688.0,2688.0,1028.0,GOOGL
2021-10-06 08:00:00,2689.0,2689.0,2689.0,2689.0,282.0,GOOGL
2021-10-06 07:30:00,2688.95,2690.01,2688.95,2690.0,1981.0,GOOGL
2021-10-05 19:30:00,2720.0701,2720.0701,2720.07,2720.07,264.0,GOOGL
2021-10-05 16:45:00,2722.0,2722.0,2722.0,2722.0,106.0,GOOGL
2021-10-05 16:30:00,2723.2,2723.2,2723.2,2723.2,112.0,GOOGL
2021-10-05 16:15:00,2720.46,2725.0,2720.46,2722.21,77819.0,GOOGL
2021-10-05 16:00:00,2727.09,2728.19,2718.01,2720.45,167206.0,GOOGL
2021-10-05 15:45:00,2729.825,2733.0,2726.0701,2726.9,67412.0,GOOGL
2021-10-05 15:30:00,2742.165,2743.0,2729.59,2729.81,61460.0,GOOGL
2021-10-05 15:15:00,2735.08,2742.09,2734.17,2742.09,21963.0,GOOGL
2021-10-05 15:00:00,2741.22,2742.26,2734.13,2735.275,27411.0,GOOGL
2021-10-05 14:45:00,2739.965,2743.48,2739.58,2741.54,35892.0,GOOGL
2021-10-05 14:30:00,2739.17,2741.31,2737.41,2740.35,17253.0,GOOGL
2021-10-05 14:15:00,2739.31,2742.66,2738.26,2738.26,18925.0,GOOGL
2021-10-05 14:00:00,2743.86,2744.49,2738.3444,2738.5,23039.0,GOOGL
2021-10-05 13:45:00,2735.285,2743.415,2733.55,2743.415,31041.0,GOOGL
2021-10-05 13:30:00,2736.6,2736.83,2731.32,2735.35,27096.0,GOOGL
2021-10-05 13:15:00,2739.43,2740.4019,2737.2,2738.1,25988.0,GOOGL
2021-10-05 13:00:00,2736.33,2741.28,2734.575,2740.4335,51969.0,GOOGL
2021-10-05 12:45:00,2732.11,2736.96,2726.73,2734.8,42679.0,GOOGL
2021-10-05 12:30:00,2729.67,2734.44,2729.64,2731.97,39932.0,GOOGL
2021-10-05 12:15:00,2724.53,2730.75,2722.21,2729.58,57376.0,GOOGL
2021-10-05 12:00:00,2720.19,2724.62,2714.2115,2724.3,45012.0,GOOGL
2021-10-05 11:45:00,2719.33,2722.8,2718.15,2719.78,30825.0,GOOGL
date,1. open,2. high,3. low,4. close,5. volume,Stock
2021-10-07 20:00:00,3306.75,3306.75,3306.75,3306.75,176.0,AMZN
2021-10-07 19:15:00,3301.74,3302.43,3301.74,3302.43,398.0,AMZN
2021-10-07 18:45:00,3300.62,3300.62,3300.62,3300.62,185.0,AMZN
2021-10-07 18:00:00,3300.01,3300.01,3300.01,3300.01,224.0,AMZN
2021-10-07 17:45:00,3302.0,3302.0,3302.0,3302.0,207.0,AMZN
2021-10-07 17:00:00,3301.21,3302.0,3301.01,3302.0,1034.0,AMZN
2021-10-07 16:45:00,3302.06,3302.45,3302.06,3302.2,744.0,AMZN
2021-10-07 16:30:00,3302.02,3302.93,3302.0,3302.43,6388.0,AMZN
2021-10-07 16:15:00,3302.43,3303.0,3302.05,3302.05,28971.0,AMZN
2021-10-07 16:00:00,3306.5,3311.1401,3300.21,3302.43,195788.0,AMZN
2021-10-07 15:45:00,3313.25,3315.38,3306.5,3306.51,74477.0,AMZN
2021-10-07 15:30:00,3313.9712,3315.61,3311.07,3313.87,51761.0,AMZN
2021-10-07 15:15:00,3308.34,3314.6,3307.13,3314.1218,62584.0,AMZN
2021-10-07 15:00:00,3310.1399,3312.115,3306.67,3309.11,72845.0,AMZN
2021-10-07 14:45:00,3315.11,3315.4576,3309.05,3309.76,66982.0,AMZN
2021-10-07 14:30:00,3319.08,3319.34,3314.66,3314.8931,61735.0,AMZN
2021-10-07 14:15:00,3320.11,3321.99,3315.99,3319.595,57338.0,AMZN
2021-10-07 14:00:00,3324.5693,3325.19,3318.7131,3320.8196,44411.0,AMZN
2021-10-07 13:45:00,3324.21,3325.746,3321.33,3324.75,55557.0,AMZN
2021-10-07 13:30:00,3319.8,3324.15,3319.78,3324.15,49077.0,AMZN
2021-10-07 13:15:00,3320.41,3320.41,3317.0,3319.97,31638.0,AMZN
2021-10-07 13:00:00,3318.46,3321.0,3317.0,3320.695,37210.0,AMZN
2021-10-07 12:45:00,3318.22,3320.75,3317.33,3318.36,38056.0,AMZN
2021-10-07 12:30:00,3315.905,3318.47,3315.7,3318.1763,25944.0,AMZN
2021-10-07 12:15:00,3318.85,3319.61,3315.66,3316.6,34931.0,AMZN
2021-10-07 12:00:00,3319.0,3320.0,3315.99,3319.1291,52000.0,AMZN
2021-10-07 11:45:00,3314.32,3320.53,3314.21,3318.7941,53073.0,AMZN
2021-10-07 11:30:00,3316.13,3317.5,3312.0242,3315.2,56515.0,AMZN
2021-10-07 11:15:00,3319.45,3320.575,3314.0,3316.0,59286.0,AMZN
2021-10-07 11:00:00,3320.26,3322.79,3318.03,3319.11,100567.0,AMZN
2021-10-07 10:45:00,3319.18,3322.27,3315.21,3320.57,106685.0,AMZN
2021-10-07 10:30:00,3316.16,3320.5124,3313.8,3318.95,95091.0,AMZN
2021-10-07 10:15:00,3314.94,3318.21,3312.58,3316.19,109553.0,AMZN
2021-10-07 10:00:00,3308.0,3316.96,3303.37,3313.8,171880.0,AMZN
2021-10-07 09:45:00,3291.54,3310.9142,3283.06,3307.3,372983.0,AMZN
2021-10-07 09:30:00,3293.0,3294.0,3290.04,3290.5,8748.0,AMZN
2021-10-07 09:15:00,3297.99,3297.99,3295.0,3295.0,1574.0,AMZN
2021-10-07 08:45:00,3300.0,3302.0,3300.0,3302.0,3256.0,AMZN
2021-10-07 08:30:00,3302.0,3302.0,3302.0,3302.0,447.0,AMZN
2021-10-07 08:15:00,3302.0,3306.7384,3253.855,3302.0,5782.0,AMZN
2021-10-07 08:00:00,3304.14,3304.5,3302.0,3302.4,1782.0,AMZN
2021-10-07 07:45:00,3305.0,3306.59,3305.0,3306.0,2044.0,AMZN
2021-10-07 07:30:00,3303.0,3306.79,3303.0,3306.79,1920.0,AMZN
2021-10-07 07:15:00,3303.5,3303.5,3301.0,3302.0,4431.0,AMZN
2021-10-07 07:00:00,3302.97,3318.85,3302.97,3304.0,2301.0,AMZN
2021-10-07 06:00:00,3296.0,3296.0,3296.0,3296.0,202.0,AMZN
2021-10-07 05:30:00,3297.0,3297.0,3297.0,3297.0,202.0,AMZN
2021-10-07 04:45:00,3298.0,3298.0,3298.0,3298.0,820.0,AMZN
2021-10-07 04:30:00,3292.0,3292.0,3292.0,3292.0,315.0,AMZN
2021-10-07 04:15:00,3295.0,3296.0,3295.0,3296.0,913.0,AMZN
2021-10-06 20:00:00,3274.87,3274.87,3274.87,3274.87,426.0,AMZN
2021-10-06 19:45:00,3273.0,3273.0,3273.0,3273.0,295.0,AMZN
2021-10-06 19:15:00,3281.21,3281.21,3281.21,3281.21,573.0,AMZN
2021-10-06 19:00:00,3273.42,3273.42,3273.42,3273.42,262.0,AMZN
2021-10-06 18:45:00,3269.0,3270.0,3269.0,3270.0,824.0,AMZN
2021-10-06 18:30:00,3265.5,3268.5,3265.5,3268.5,1249.0,AMZN
2021-10-06 17:15:00,3263.0694,3263.0694,3262.01,3262.01,7264.0,AMZN
2021-10-06 16:45:00,3263.98,3264.44,3262.01,3262.01,4290.0,AMZN
2021-10-06 16:30:00,3263.75,3263.75,3262.12,3262.12,1396.0,AMZN
2021-10-06 16:15:00,3262.01,3262.25,3262.0,3262.25,39028.0,AMZN
2021-10-06 16:00:00,3253.32,3264.34,3250.05,3263.2,185201.0,AMZN
2021-10-06 15:45:00,3258.26,3262.215,3248.22,3253.375,92502.0,AMZN
2021-10-06 15:30:00,3255.24,3260.8241,3255.24,3259.535,55769.0,AMZN
2021-10-06 15:15:00,3249.78,3257.51,3249.0,3255.12,64107.0,AMZN
2021-10-06 15:00:00,3262.32,3263.44,3248.775,3249.56,91573.0,AMZN
2021-10-06 14:45:00,3260.2529,3263.4499,3257.55,3261.9566,49534.0,AMZN
2021-10-06 14:30:00,3259.0418,3261.23,3256.28,3260.472,62746.0,AMZN
2021-10-06 14:15:00,3254.0,3259.02,3248.35,3257.77,69107.0,AMZN
2021-10-06 14:00:00,3252.49,3256.975,3247.29,3253.28,73822.0,AMZN
2021-10-06 13:45:00,3246.17,3253.0,3243.92,3252.129,85660.0,AMZN
2021-10-06 13:30:00,3236.2799,3245.041,3234.33,3245.041,57900.0,AMZN
2021-10-06 13:15:00,3236.05,3237.6925,3227.38,3235.96,44023.0,AMZN
2021-10-06 13:00:00,3239.289,3241.2,3235.5299,3235.55,31854.0,AMZN
2021-10-06 12:45:00,3231.55,3238.64,3229.39,3237.815,28636.0,AMZN
2021-10-06 12:30:00,3234.08,3240.395,3230.0,3233.845,32844.0,AMZN
2021-10-06 12:15:00,3244.9,3246.39,3234.82,3235.0,41520.0,AMZN
2021-10-06 12:00:00,3235.77,3247.1,3235.74,3244.95,42039.0,AMZN
2021-10-06 11:45:00,3232.1,3240.0,3230.0,3235.62,51732.0,AMZN
2021-10-06 11:30:00,3239.0,3239.75,3228.55,3234.139,55186.0,AMZN
2021-10-06 11:15:00,3245.23,3248.2,3236.4,3239.56,62727.0,AMZN
2021-10-06 11:00:00,3245.57,3251.61,3238.25,3245.598,93089.0,AMZN
2021-10-06 10:45:00,3241.1414,3247.61,3234.4,3245.04,109309.0,AMZN
2021-10-06 10:30:00,3218.98,3246.635,3216.72,3241.315,155480.0,AMZN
2021-10-06 10:15:00,3211.1,3219.9999,3198.62,3219.08,170171.0,AMZN
2021-10-06 10:00:00,3235.0,3236.45,3213.07,3213.31,151885.0,AMZN
2021-10-06 09:45:00,3213.53,3239.16,3201.93,3237.08,253747.0,AMZN
2021-10-06 09:30:00,3199.9,3212.88,3199.9,3212.88,13052.0,AMZN
2021-10-06 09:15:00,3198.0,3199.5,3196.5,3199.5,5674.0,AMZN
2021-10-06 09:00:00,3193.88,3197.85,3193.88,3197.85,1823.0,AMZN
2021-10-06 08:45:00,3191.6405,3195.75,3191.6405,3195.75,1775.0,AMZN
2021-10-06 08:30:00,3187.0,3193.9,3187.0,3193.35,5484.0,AMZN
2021-10-06 08:15:00,3186.0,3212.948,3185.0,3189.1,7107.0,AMZN
2021-10-06 08:00:00,3183.51,3192.5,3183.51,3192.5,1673.0,AMZN
2021-10-06 07:45:00,3184.0,3188.89,3184.0,3186.0,1914.0,AMZN
2021-10-06 07:30:00,3188.0,3188.0,3184.94,3187.02,2907.0,AMZN
2021-10-06 07:15:00,3182.85,3187.0,3180.15,3186.75,3610.0,AMZN
2021-10-06 07:00:00,3180.11,3180.11,3180.05,3180.05,625.0,AMZN
2021-10-06 05:00:00,3188.75,3188.75,3185.0,3185.0,493.0,AMZN
2021-10-06 04:45:00,3189.0,3189.0,3189.0,3189.0,122.0,AMZN
2021-10-06 04:15:00,3184.55,3184.55,3184.55,3184.55,173.0,AMZN
date,1. open,2. high,3. low,4. close,5. volume,Stock
2021-10-07 20:00:00,329.78,330.0,329.6,329.99,6352.0,FB
2021-10-07 19:45:00,329.7499,329.75,329.4,329.75,4447.0,FB
2021-10-07 19:30:00,329.55,329.69,329.5,329.69,3959.0,FB
2021-10-07 19:15:00,329.4,329.78,329.4,329.64,2964.0,FB
2021-10-07 19:00:00,329.15,329.38,329.15,329.38,3662.0,FB
2021-10-07 18:45:00,329.4,329.4,329.2,329.29,5796.0,FB
2021-10-07 18:30:00,329.58,329.68,329.29,329.3,8896.0,FB
2021-10-07 18:15:00,329.75,329.75,329.56,329.56,3055.0,FB
2021-10-07 18:00:00,329.75,329.9,329.7,329.7,6095.0,FB
2021-10-07 17:45:00,329.47,329.75,329.34,329.61,6511.0,FB
2021-10-07 17:30:00,329.27,329.4,329.25,329.4,3056.0,FB
2021-10-07 17:15:00,329.32,329.45,329.28,329.37,3610.0,FB
2021-10-07 17:00:00,329.62,329.62,329.22,329.4,5724.0,FB
2021-10-07 16:45:00,329.4,329.71,329.22,329.55,8321.0,FB
2021-10-07 16:30:00,329.25,329.64,329.15,329.64,82806.0,FB
2021-10-07 16:15:00,329.22,329.27,328.74,329.22,517897.0,FB
2021-10-07 16:00:00,330.02,330.3999,328.98,329.22,2334174.0,FB
2021-10-07 15:45:00,331.13,331.22,330.01,330.02,1145898.0,FB
2021-10-07 15:30:00,331.28,332.1,331.0774,331.18,1261120.0,FB
2021-10-07 15:15:00,332.59,332.69,330.9,331.29,1108731.0,FB
2021-10-07 15:00:00,332.875,333.14,332.33,332.6116,733573.0,FB
2021-10-07 14:45:00,333.71,333.9799,332.0607,332.89,1014317.0,FB
2021-10-07 14:30:00,333.335,333.83,333.2205,333.7026,514906.0,FB
2021-10-07 14:15:00,334.64,334.8599,333.09,333.335,1360456.0,FB
2021-10-07 14:00:00,335.13,335.1738,334.5,334.6451,362108.0,FB
2021-10-07 13:45:00,335.21,335.6,334.92,335.11,466534.0,FB
2021-10-07 13:30:00,335.5,335.79,335.13,335.21,609595.0,FB
2021-10-07 13:15:00,335.33,335.65,335.13,335.475,431004.0,FB
2021-10-07 13:00:00,335.58,335.82,334.855,335.34,885713.0,FB
2021-10-07 12:45:00,334.65,335.6,334.47,335.575,468913.0,FB
2021-10-07 12:30:00,334.15,335.36,334.15,334.69,813376.0,FB
2021-10-07 12:15:00,334.285,334.73,333.88,334.16,649066.0,FB
2021-10-07 12:00:00,333.68,334.74,333.39,334.29,1142568.0,FB
2021-10-07 11:45:00,334.03,334.04,333.44,333.68,947629.0,FB
2021-10-07 11:30:00,334.56,334.7001,333.9,334.02,606253.0,FB
2021-10-07 11:15:00,334.05,334.85,333.8,334.575,1056604.0,FB
2021-10-07 11:00:00,333.63,334.2877,333.2401,334.03,1214179.0,FB
2021-10-07 10:45:00,335.355,335.5116,333.382,333.67,1614324.0,FB
2021-10-07 10:30:00,335.1801,335.92,334.8,335.33,1311403.0,FB
2021-10-07 10:15:00,336.61,336.68,334.99,335.21,1409417.0,FB
2021-10-07 10:00:00,337.45,338.3099,336.1285,336.61,938428.0,FB
2021-10-07 09:45:00,337.0,338.84,336.65,337.46,1674191.0,FB
2021-10-07 09:30:00,336.7,337.52,335.74,337.0,30172.0,FB
2021-10-07 09:15:00,337.34,337.34,336.31,336.75,20620.0,FB
2021-10-07 09:00:00,337.53,337.6,337.1,337.34,22461.0,FB
2021-10-07 08:45:00,337.6,337.66,337.07,337.66,21678.0,FB
2021-10-07 08:30:00,337.33,337.65,337.33,337.62,11079.0,FB
2021-10-07 08:15:00,337.4995,337.9,336.5,337.47,147890.0,FB
2021-10-07 08:00:00,337.82,337.88,337.25,337.75,10910.0,FB
2021-10-07 07:45:00,337.4,337.91,337.0,337.91,15395.0,FB
2021-10-07 07:30:00,337.49,337.65,337.1,337.44,19614.0,FB
2021-10-07 07:15:00,336.95,337.5,336.7,337.43,18161.0,FB
2021-10-07 06:45:00,335.89,335.9,335.89,335.9,942.0,FB
2021-10-07 06:30:00,335.49,335.5,335.49,335.5,779.0,FB
2021-10-07 06:15:00,335.74,335.97,335.53,335.55,8581.0,FB
2021-10-07 06:00:00,336.27,336.27,335.48,335.48,1215.0,FB
2021-10-07 05:45:00,337.0,337.0,336.0,336.0,3376.0,FB
2021-10-07 05:30:00,337.31,337.31,337.31,337.31,120.0,FB
2021-10-07 05:15:00,337.0,337.49,337.0,337.49,1344.0,FB
2021-10-07 05:00:00,336.85,337.0,336.74,336.8,3070.0,FB
2021-10-07 04:45:00,336.74,336.74,336.74,336.74,335.0,FB
2021-10-07 04:30:00,337.0,337.0,336.0,336.25,1885.0,FB
2021-10-07 04:15:00,336.47,337.82,336.47,337.5,3006.0,FB
2021-10-06 20:00:00,334.36,335.4,334.33,335.4,1772.0,FB
2021-10-06 19:45:00,334.53,334.67,334.26,334.26,2408.0,FB
2021-10-06 19:30:00,334.6,335.19,334.5,335.19,2409.0,FB
2021-10-06 19:15:00,334.28,335.0,334.28,335.0,4647.0,FB
2021-10-06 19:00:00,334.52,334.52,334.28,334.28,1400.0,FB
2021-10-06 18:45:00,334.27,334.65,334.27,334.65,2479.0,FB
2021-10-06 18:30:00,333.9,334.8,333.9,334.65,1495.0,FB
2021-10-06 18:15:00,333.85,333.85,333.85,333.85,229.0,FB
2021-10-06 18:00:00,334.0,334.0,333.79,333.79,1259.0,FB
2021-10-06 17:45:00,333.98,334.2499,333.9,334.0,8359.0,FB
2021-10-06 17:30:00,333.71,334.0,333.64,333.98,3935.0,FB
2021-10-06 17:15:00,333.81,333.81,333.64,333.64,51439.0,FB
2021-10-06 17:00:00,333.79,333.79,333.69,333.69,1252.0,FB
2021-10-06 16:45:00,333.52,333.79,333.46,333.79,30400.0,FB
2021-10-06 16:30:00,333.76,333.79,333.45,333.5,7530.0,FB
2021-10-06 16:15:00,333.64,333.77,333.3,333.76,183767.0,FB
2021-10-06 16:00:00,332.24,334.04,331.9,333.69,1416756.0,FB
2021-10-06 15:45:00,333.25,333.3325,331.97,332.27,823668.0,FB
2021-10-06 15:30:00,333.41,333.79,332.77,333.27,551401.0,FB
2021-10-06 15:15:00,332.93,333.6195,332.805,333.4,467149.0,FB
2021-10-06 15:00:00,334.0775,334.2,332.93,332.9629,456153.0,FB
2021-10-06 14:45:00,334.05,334.38,333.4288,334.03,486331.0,FB
2021-10-06 14:30:00,333.42,334.1,333.05,334.075,598691.0,FB
2021-10-06 14:15:00,332.57,333.5,331.9,333.41,610087.0,FB
2021-10-06 14:00:00,332.93,333.56,332.08,332.54,593521.0,FB
2021-10-06 13:45:00,332.05,333.48,331.84,332.92,831475.0,FB
2021-10-06 13:30:00,331.47,332.08,331.0,332.034,473229.0,FB
2021-10-06 13:15:00,331.35,331.72,330.65,331.4705,471753.0,FB
2021-10-06 13:00:00,331.79,332.13,331.11,331.4,420075.0,FB
2021-10-06 12:45:00,331.07,331.84,330.01,331.82,579802.0,FB
2021-10-06 12:30:00,331.745,332.36,330.78,331.0889,576200.0,FB
2021-10-06 12:15:00,332.53,332.75,331.12,331.7,747865.0,FB
2021-10-06 12:00:00,332.5,333.28,331.24,332.48,1035926.0,FB
2021-10-06 11:45:00,331.11,333.2499,330.8,332.45,904411.0,FB
2021-10-06 11:30:00,331.85,332.06,329.7,331.1257,902560.0,FB
2021-10-06 11:15:00,331.76,332.21,330.75,331.84,888564.0,FB
2021-10-06 11:00:00,331.12,332.66,330.53,331.74,1181587.0,FB
date,1. open,2. high,3. low,4. close,5. volume,Stock
2021-10-07 20:00:00,789.65,790.02,789.55,790.0,16569.0,TSLA
2021-10-07 19:45:00,790.7,790.7,789.55,789.99,8073.0,TSLA
2021-10-07 19:30:00,790.51,790.51,789.18,790.0,12269.0,TSLA
2021-10-07 19:15:00,791.5,792.0,790.5,790.52,8865.0,TSLA
2021-10-07 19:00:00,790.2,791.0,790.2,790.5,8000.0,TSLA
2021-10-07 18:45:00,789.37,791.98,789.11,790.11,14543.0,TSLA
2021-10-07 18:30:00,792.15,792.25,787.01,789.64,51990.0,TSLA
2021-10-07 18:15:00,794.32,794.8,791.53,791.53,22287.0,TSLA
2021-10-07 18:00:00,794.03,794.9,793.61,794.6,35343.0,TSLA
2021-10-07 17:45:00,795.7899,796.4999,793.7,793.75,23399.0,TSLA
2021-10-07 17:30:00,796.35,796.69,794.9,794.9,7478.0,TSLA
2021-10-07 17:15:00,795.2399,796.35,795.2399,796.35,30084.0,TSLA
2021-10-07 17:00:00,795.43,795.43,794.6,795.24,11297.0,TSLA
2021-10-07 16:45:00,793.0,796.0,792.9,795.65,42332.0,TSLA
2021-10-07 16:30:00,793.35,794.0,791.34,793.6,1024764.0,TSLA
2021-10-07 16:15:00,793.61,793.72,792.86,793.26,69614.0,TSLA
2021-10-07 16:00:00,792.665,794.6399,792.32,793.57,1022078.0,TSLA
2021-10-07 15:45:00,796.66,797.9988,792.6,792.68,1037543.0,TSLA
2021-10-07 15:30:00,800.825,801.06,796.2002,796.73,1085943.0,TSLA
2021-10-07 15:15:00,803.8741,803.8741,799.38,800.802,1440183.0,TSLA
2021-10-07 15:00:00,793.66,805.0,793.26,803.72,2113877.0,TSLA
2021-10-07 14:45:00,788.8,795.643,788.29,793.775,1407354.0,TSLA
2021-10-07 14:30:00,788.71,789.3799,788.16,788.67,263767.0,TSLA
2021-10-07 14:15:00,786.83,789.06,786.22,788.75,367577.0,TSLA
2021-10-07 14:00:00,787.3771,787.88,786.0801,786.8786,287057.0,TSLA
2021-10-07 13:45:00,787.42,787.6505,786.5201,787.26,168229.0,TSLA
2021-10-07 13:30:00,787.01,788.15,786.88,787.38,283801.0,TSLA
2021-10-07 13:15:00,786.95,787.1,786.1,787.1,142283.0,TSLA
2021-10-07 13:00:00,786.125,787.56,785.4401,787.02,222144.0,TSLA
2021-10-07 12:45:00,786.32,787.28,785.5,786.05,268188.0,TSLA
2021-10-07 12:30:00,786.46,787.37,786.1083,786.3199,206217.0,TSLA
2021-10-07 12:15:00,787.675,787.8,786.3,786.5,291627.0,TSLA
2021-10-07 12:00:00,788.5901,789.3,787.1101,787.7,392721.0,TSLA
2021-10-07 11:45:00,788.16,789.63,787.611,788.5801,352428.0,TSLA
2021-10-07 11:30:00,786.97,788.7399,786.89,788.22,302658.0,TSLA
2021-10-07 11:15:00,787.71,788.13,785.93,786.86,276829.0,TSLA
2021-10-07 11:00:00,788.17,789.1482,786.52,787.61,369540.0,TSLA
2021-10-07 10:45:00,787.63,789.61,786.58,788.1,464286.0,TSLA
2021-10-07 10:30:00,786.97,789.84,786.17,787.39,772204.0,TSLA
2021-10-07 10:15:00,787.2799,788.0,785.25,786.78,680468.0,TSLA
2021-10-07 10:00:00,785.21,788.35,783.8333,787.09,823151.0,TSLA
2021-10-07 09:45:00,785.46,787.771,783.38,785.1,1627669.0,TSLA
2021-10-07 09:30:00,788.42,788.89,785.0,785.46,79831.0,TSLA
2021-10-07 09:15:00,788.8,788.81,788.0,788.05,28800.0,TSLA
2021-10-07 09:00:00,790.75,790.9,788.51,788.51,31230.0,TSLA
2021-10-07 08:45:00,789.9,790.99,789.2,790.9,20010.0,TSLA
2021-10-07 08:30:00,789.65,790.0,789.2,790.0,11546.0,TSLA
2021-10-07 08:15:00,789.33,791.3109,780.794,789.55,41063.0,TSLA
2021-10-07 08:00:00,790.0,790.25,789.0,789.6,9983.0,TSLA
2021-10-07 07:45:00,790.39,790.99,789.5,789.8,17946.0,TSLA
2021-10-07 07:30:00,790.5,791.55,790.0,790.2,17224.0,TSLA
2021-10-07 07:15:00,790.0,790.6,788.12,790.41,28360.0,TSLA
2021-10-07 07:00:00,789.7,790.01,789.7,790.0,4406.0,TSLA
2021-10-07 06:45:00,789.9,789.9,789.4,789.4,1722.0,TSLA
2021-10-07 06:30:00,789.6,789.6,789.6,789.6,722.0,TSLA
2021-10-07 05:45:00,789.0,789.09,788.6,788.6,1246.0,TSLA
2021-10-07 05:30:00,789.49,789.49,788.76,788.76,1229.0,TSLA
2021-10-07 05:15:00,789.3,789.7,789.3,789.7,1303.0,TSLA
2021-10-07 05:00:00,789.6,789.8,789.43,789.73,2423.0,TSLA
2021-10-07 04:45:00,788.9,789.6,788.88,788.88,3959.0,TSLA
2021-10-07 04:30:00,788.8,789.15,787.97,789.0,7881.0,TSLA
2021-10-07 04:15:00,788.25,791.0,787.0,788.8,17149.0,TSLA
2021-10-06 20:00:00,783.74,783.75,783.31,783.74,5828.0,TSLA
2021-10-06 19:45:00,783.36,783.75,783.0,783.74,2364.0,TSLA
2021-10-06 19:30:00,784.68,784.68,783.0,783.35,8146.0,TSLA
2021-10-06 19:15:00,783.74,784.76,783.74,784.76,6438.0,TSLA
2021-10-06 19:00:00,783.9,784.27,783.5,783.5,7795.0,TSLA
2021-10-06 18:45:00,783.09,783.87,783.09,783.87,9479.0,TSLA
2021-10-06 18:30:00,782.7,783.2,782.65,783.2,7842.0,TSLA
2021-10-06 18:15:00,782.45,782.97,782.41,782.97,2601.0,TSLA
2021-10-06 18:00:00,782.2,782.5,782.2,782.5,1186.0,TSLA
2021-10-06 17:45:00,781.92,782.2,781.92,782.2,3023.0,TSLA
2021-10-06 17:30:00,782.05,782.75,781.85,781.92,2605.0,TSLA
2021-10-06 17:15:00,782.02,782.75,781.7,782.75,181688.0,TSLA
2021-10-06 17:00:00,781.95,782.2,781.8,781.8,7525.0,TSLA
2021-10-06 16:45:00,782.31,782.75,781.7,782.2,43957.0,TSLA
2021-10-06 16:30:00,781.99,782.5,781.8,782.4,5358.0,TSLA
