2000-11-21,0.3038,AAPL
2000-11-22,0.3038,AAPL
2000-11-24,0.3044,AAPL
2000-11-27,0.3045,AAPL
2000-11-28,0.3035,AAPL
2000-11-29,0.302,AAPL
2000-11-30,0.2989,AAPL
2000-12-01,0.2949,AAPL
2000-12-04,0.2906,AAPL
2000-12-05,0.2872,AAPL
2000-12-06,0.2819,AAPL
2000-12-07,0.2774,AAPL
2000-12-08,0.2735,AAPL
2000-12-11,0.2705,AAPL
2000-12-12,0.2675,AAPL
2000-12-13,0.2635,AAPL
2000-12-14,0.2593,AAPL
2000-12-15,0.2555,AAPL
2000-12-18,0.2523,AAPL
2000-12-19,0.2485,AAPL
2000-12-20,0.2451,AAPL
2000-12-21,0.2417,AAPL
2000-12-22,0.2384,AAPL
2000-12-26,0.2353,AAPL
2000-12-27,0.2328,AAPL
2000-12-28,0.2307,AAPL
2000-12-29,0.2295,AAPL
2001-01-02,0.2278,AAPL
2001-01-03,0.2276,AAPL
2001-01-04,0.2276,AAPL
2001-01-05,0.2292,AAPL
2001-01-08,0.2309,AAPL
2001-01-09,0.2325,AAPL
2001-01-10,0.2336,AAPL
2001-01-11,0.2356,AAPL
2001-01-12,0.2373,AAPL
2001-01-16,0.2393,AAPL
2001-01-17,0.2414,AAPL
2001-01-18,0.2449,AAPL
2001-01-19,0.2491,AAPL
2001-01-22,0.2528,AAPL
2001-01-23,0.2577,AAPL
2001-01-24,0.262,AAPL
2001-01-25,0.266,AAPL
2001-01-26,0.2696,AAPL
2001-01-29,0.2749,AAPL
2001-01-30,0.2802,AAPL
2001-01-31,0.2853,AAPL
2001-02-01,0.289,AAPL
2001-02-02,0.2917,AAPL
2001-02-05,0.2946,AAPL
2001-02-06,0.2981,AAPL
2001-02-07,0.3008,AAPL
2001-02-08,0.3041,AAPL
2001-02-09,0.3049,AAPL
2001-02-12,0.3068,AAPL
2001-02-13,0.3084,AAPL
2001-02-14,0.3104,AAPL
2001-02-15,0.3115,AAPL
2001-02-16,0.3111,AAPL
2001-02-20,0.3104,AAPL
2001-02-21,0.3091,AAPL
2001-02-22,0.3078,AAPL
2001-02-23,0.307,AAPL
2001-02-26,0.3069,AAPL
2001-02-27,0.3051,AAPL
2001-02-28,0.3025,AAPL
2001-03-01,0.3003,AAPL
2001-03-02,0.2988,AAPL
2001-03-05,0.2986,AAPL
2001-03-06,0.2996,AAPL
2001-03-07,0.2997,AAPL
2001-03-08,0.2998,AAPL
2001-03-09,0.2994,AAPL
2001-03-12,0.299,AAPL
2001-03-13,0.2989,AAPL
2001-03-14,0.2999,AAPL
2001-03-15,0.3001,AAPL
2001-03-16,0.2997,AAPL
2001-03-19,0.3009,AAPL
2001-03-20,0.302,AAPL
2001-03-21,0.3029,AAPL
2001-03-22,0.3051,AAPL
2001-03-23,0.3083,AAPL
2001-03-26,0.3101,AAPL
2001-03-27,0.3127,AAPL
2001-03-28,0.3157,AAPL
2001-03-29,0.3186,AAPL
2001-03-30,0.3208,AAPL
2001-04-02,0.3217,AAPL
2001-04-03,0.3208,AAPL
2001-04-04,0.3194,AAPL
2001-04-05,0.3195,AAPL
2001-04-06,0.3197,AAPL
2001-04-09,0.3212,AAPL
2001-04-10,0.3231,AAPL
2001-04-11,0.3242,AAPL
2001-04-12,0.3262,AAPL
2001-04-16,0.3276,AAPL
2001-04-17,0.3275,AAPL
2001-04-18,0.3299,AAPL
2001-04-19,0.3342,AAPL
2001-04-20,0.3368,AAPL
2001-04-23,0.3378,AAPL
2001-04-24,0.3395,AAPL
2001-04-25,0.3409,AAPL
2001-04-26,0.3428,AAPL
2001-04-27,0.3457,AAPL
2001-04-30,0.3483,AAPL
2001-05-01,0.3516,AAPL
2001-05-02,0.3565,AAPL
2001-05-03,0.3607,AAPL
2001-05-04,0.3644,AAPL
2001-05-07,0.3677,AAPL
2001-05-08,0.3708,AAPL
2001-05-09,0.3723,AAPL
2001-05-10,0.3732,AAPL
2001-05-11,0.3736,AAPL
2001-05-14,0.375,AAPL
2001-05-15,0.3771,AAPL
2001-05-16,0.3781,AAPL
2001-05-17,0.3765,AAPL
2001-05-18,0.3753,AAPL
2001-05-21,0.3748,AAPL
2001-05-22,0.3744,AAPL
2001-05-23,0.3732,AAPL
2001-05-24,0.3721,AAPL
2001-05-25,0.3694,AAPL
2001-05-29,0.3664,AAPL
2001-05-30,0.3617,AAPL
2001-05-31,0.3566,AAPL
2001-06-01,0.3534,AAPL
2001-06-04,0.3495,AAPL
2001-06-05,0.3465,AAPL
2001-06-06,0.3435,AAPL
2001-06-07,0.3417,AAPL
2001-06-08,0.3405,AAPL
2001-06-11,0.3383,AAPL
2001-06-12,0.336,AAPL
2001-06-13,0.3339,AAPL
2001-06-14,0.3307,AAPL
2001-06-15,0.3283,AAPL
2001-06-18,0.3259,AAPL
2001-06-19,0.3233,AAPL
2001-06-20,0.3219,AAPL
2001-06-21,0.3213,AAPL
2001-06-22,0.3206,AAPL
2001-06-25,0.3215,AAPL
2001-06-26,0.3233,AAPL
2001-06-27,0.326,AAPL
2001-06-28,0.3288,AAPL
2001-06-29,0.3306,AAPL
2001-07-02,0.3331,AAPL
2001-07-03,0.3353,AAPL
2001-07-05,0.3372,AAPL
2001-07-06,0.3374,AAPL
2001-07-09,0.3385,AAPL
2001-07-10,0.3393,AAPL
2001-07-11,0.3411,AAPL
2001-07-12,0.344,AAPL
2001-07-13,0.3478,AAPL
2001-07-16,0.3505,AAPL
2001-07-17,0.3542,AAPL
2001-07-18,0.3547,AAPL
2001-07-19,0.3534,AAPL
2001-07-20,0.3514,AAPL
2001-07-23,0.3493,AAPL
2001-07-24,0.3456,AAPL
2001-07-25,0.3415,AAPL
2001-07-26,0.3379,AAPL
2001-07-27,0.3344,AAPL
2001-07-30,0.3311,AAPL
2001-07-31,0.3272,AAPL
2001-08-01,0.3235,AAPL
2001-08-02,0.3209,AAPL
2001-08-03,0.319,AAPL
2001-08-06,0.3162,AAPL
2001-08-07,0.3148,AAPL
2001-08-08,0.312,AAPL
2001-08-09,0.3079,AAPL
2001-08-10,0.3035,AAPL
2001-08-13,0.2997,AAPL
2001-08-14,0.2948,AAPL
2001-08-15,0.293,AAPL
2001-08-16,0.292,AAPL
2001-08-17,0.2906,AAPL
2001-08-20,0.2895,AAPL
2001-08-21,0.2886,AAPL
2001-08-22,0.2884,AAPL
2001-08-23,0.2878,AAPL
2001-08-24,0.2875,AAPL
2001-08-27,0.2875,AAPL
2001-08-28,0.2872,AAPL
2001-08-29,0.2862,AAPL
2001-08-30,0.2847,AAPL
2001-08-31,0.284,AAPL
2001-09-04,0.2833,AAPL
2001-09-05,0.2828,AAPL
2001-09-06,0.2819,AAPL
2001-09-07,0.2805,AAPL
2001-09-10,0.2793,AAPL
2001-09-17,0.2776,AAPL
2001-09-18,0.2758,AAPL
2001-09-19,0.2747,AAPL
2001-09-20,0.2724,AAPL
2001-09-21,0.2706,AAPL
2001-09-24,0.2693,AAPL
2001-09-25,0.2675,AAPL
2001-09-26,0.2652,AAPL
2001-09-27,0.2634,AAPL
2001-09-28,0.261,AAPL
2001-10-01,0.2585,AAPL
2001-10-02,0.2559,AAPL
2001-10-03,0.2537,AAPL
2001-10-04,0.2522,AAPL
2001-10-05,0.2504,AAPL
2001-10-08,0.2488,AAPL
2001-10-09,0.2468,AAPL
2001-10-10,0.2461,AAPL
2001-10-11,0.2465,AAPL
2001-10-12,0.247,AAPL
2001-10-15,0.2478,AAPL
2001-10-16,0.2491,AAPL
2001-10-17,0.2491,AAPL
2001-10-18,0.2508,AAPL
2001-10-19,0.2528,AAPL
2001-10-22,0.2548,AAPL
2001-10-23,0.2568,AAPL
2001-10-24,0.2597,AAPL
2001-10-25,0.2625,AAPL
2001-10-26,0.2649,AAPL
2001-10-29,0.2665,AAPL
2001-10-30,0.2685,AAPL
2001-10-31,0.2705,AAPL
2001-11-01,0.2725,AAPL
2001-11-02,0.2744,AAPL
2001-11-05,0.2766,AAPL
2001-11-06,0.2793,AAPL
2001-11-07,0.2815,AAPL
2001-11-08,0.2822,AAPL
2001-11-09,0.2827,AAPL
2001-11-12,0.2833,AAPL
2001-11-13,0.2844,AAPL
2001-11-14,0.2864,AAPL
2001-11-15,0.2875,AAPL
2001-11-16,0.288,AAPL
2001-11-19,0.2887,AAPL
2001-11-20,0.2898,AAPL
2001-11-21,0.2904,AAPL
2001-11-23,0.2909,AAPL
2001-11-26,0.2929,AAPL
2001-11-27,0.2955,AAPL
2001-11-28,0.2978,AAPL
2001-11-29,0.3,AAPL
2001-11-30,0.302,AAPL
2001-12-03,0.3039,AAPL
2001-12-04,0.3065,AAPL
2001-12-05,0.3097,AAPL
2001-12-06,0.3122,AAPL
2001-12-07,0.3151,AAPL
2001-12-10,0.318,AAPL
2001-12-11,0.3203,AAPL
2001-12-12,0.322,AAPL
2001-12-13,0.323,AAPL
2001-12-14,0.3238,AAPL
2001-12-17,0.325,AAPL
2001-12-18,0.3258,AAPL
2001-12-19,0.3274,AAPL
2001-12-20,0.3282,AAPL
2001-12-21,0.329,AAPL
2001-12-24,0.329,AAPL
2001-12-26,0.3294,AAPL
2001-12-27,0.3306,AAPL
2001-12-28,0.3321,AAPL
2001-12-31,0.3326,AAPL
2002-01-02,0.3343,AAPL
2002-01-03,0.3352,AAPL
2002-01-04,0.3352,AAPL
2002-01-07,0.3353,AAPL
2002-01-08,0.3353,AAPL
2002-01-09,0.3346,AAPL
2002-01-10,0.3342,AAPL
2002-01-11,0.3339,AAPL
2002-01-14,0.334,AAPL
2002-01-15,0.335,AAPL
2002-01-16,0.3351,AAPL
2002-01-17,0.3362,AAPL
2002-01-18,0.3367,AAPL
2002-01-22,0.3375,AAPL
2002-01-23,0.3391,AAPL
2002-01-24,0.3405,AAPL
2002-01-25,0.3419,AAPL
2002-01-28,0.3428,AAPL
2002-01-29,0.3433,AAPL
2002-01-30,0.345,AAPL
2002-01-31,0.346,AAPL
2002-02-01,0.3467,AAPL
2002-02-04,0.3479,AAPL
2002-02-05,0.3499,AAPL
2002-02-06,0.3515,AAPL
2002-02-07,0.3535,AAPL
2002-02-08,0.3557,AAPL
2002-02-11,0.3587,AAPL
2002-02-12,0.3614,AAPL
2002-02-13,0.3639,AAPL
2002-02-14,0.3669,AAPL
2002-02-15,0.368,AAPL
2002-02-19,0.3683,AAPL
2002-02-20,0.3693,AAPL
2002-02-21,0.3681,AAPL
2002-02-22,0.3678,AAPL
2002-02-25,0.3682,AAPL
2002-02-26,0.3685,AAPL
2002-02-27,0.3677,AAPL
2002-02-28,0.3658,AAPL
2002-03-01,0.3649,AAPL
2002-03-04,0.3648,AAPL
2002-03-05,0.3634,AAPL
2002-03-06,0.3623,AAPL
2002-03-07,0.3621,AAPL
2002-03-08,0.3624,AAPL
2002-03-11,0.3632,AAPL
2002-03-12,0.363,AAPL
2002-03-13,0.3628,AAPL
2002-03-14,0.3623,AAPL
2002-03-15,0.3626,AAPL
2002-03-18,0.3633,AAPL
2002-03-19,0.365,AAPL
2002-03-20,0.3663,AAPL
2002-03-21,0.3685,AAPL
2002-03-22,0.3695,AAPL
2002-03-25,0.3691,AAPL
2002-03-26,0.369,AAPL
2002-03-27,0.3701,AAPL
2002-03-28,0.3716,AAPL
2002-04-01,0.3724,AAPL
2002-04-02,0.3723,AAPL
2002-04-03,0.3724,AAPL
2002-04-04,0.3731,AAPL
2002-04-05,0.3733,AAPL
2002-04-08,0.3733,AAPL
2002-04-09,0.3725,AAPL
2002-04-10,0.3725,AAPL
2002-04-11,0.3728,AAPL
2002-04-12,0.3732,AAPL
2002-04-15,0.3733,AAPL
2002-04-16,0.374,AAPL
2002-04-17,0.375,AAPL
2002-04-18,0.3754,AAPL
2002-04-19,0.3759,AAPL
2002-04-22,0.3763,AAPL
2002-04-23,0.377,AAPL
2002-04-24,0.3772,AAPL
2002-04-25,0.3777,AAPL
2002-04-26,0.3772,AAPL
2002-04-29,0.3768,AAPL
2002-04-30,0.377,AAPL
2002-05-01,0.3771,AAPL
2002-05-02,0.3762,AAPL
2002-05-03,0.3753,AAPL
2002-05-06,0.3738,AAPL
2002-05-07,0.3726,AAPL
2002-05-08,0.3723,AAPL
2002-05-09,0.3718,AAPL
2002-05-10,0.3705,AAPL
2002-05-13,0.3697,AAPL
2002-05-14,0.3696,AAPL
2002-05-15,0.3689,AAPL
2002-05-16,0.3688,AAPL
2002-05-17,0.3688,AAPL
2002-05-20,0.369,AAPL
2002-05-21,0.3684,AAPL
2002-05-22,0.3688,AAPL
2002-05-23,0.3696,AAPL
2002-05-24,0.3705,AAPL
2002-05-28,0.3705,AAPL
2002-05-29,0.3703,AAPL
2002-05-30,0.3704,AAPL
2002-05-31,0.3701,AAPL
2002-06-03,0.3697,AAPL
2002-06-04,0.3698,AAPL
2002-06-05,0.37,AAPL
2002-06-06,0.3683,AAPL
2002-06-07,0.3661,AAPL
2002-06-10,0.3647,AAPL
2002-06-11,0.3621,AAPL
2002-06-12,0.3578,AAPL
2002-06-13,0.3534,AAPL
2002-06-14,0.3495,AAPL
2002-06-17,0.3461,AAPL
2002-06-18,0.3426,AAPL
2002-06-19,0.3377,AAPL
2002-06-20,0.3322,AAPL
2002-06-21,0.3258,AAPL
2002-06-24,0.3205,AAPL
2002-06-25,0.3153,AAPL
2002-06-26,0.3096,AAPL
2002-06-27,0.3041,AAPL
2002-06-28,0.2998,AAPL
2002-07-01,0.2953,AAPL
2002-07-02,0.2909,AAPL
2002-07-03,0.2869,AAPL
2002-07-05,0.2843,AAPL
2002-07-08,0.2817,AAPL
2002-07-09,0.2787,AAPL
2002-07-10,0.2762,AAPL
2002-07-11,0.2749,AAPL
2002-07-12,0.2733,AAPL
2002-07-15,0.2719,AAPL
2002-07-16,0.2698,AAPL
2002-07-17,0.2664,AAPL
2002-07-18,0.2647,AAPL
2002-07-19,0.2631,AAPL
2002-07-22,0.2616,AAPL
2002-07-23,0.2595,AAPL
2002-07-24,0.258,AAPL
2002-07-25,0.2563,AAPL
2002-07-26,0.2542,AAPL
2002-07-29,0.2521,AAPL
2002-07-30,0.2509,AAPL
2002-07-31,0.2496,AAPL
2002-08-01,0.2475,AAPL
2002-08-02,0.2442,AAPL
2002-08-05,0.2411,AAPL
2002-08-06,0.239,AAPL
2002-08-07,0.2372,AAPL
2002-08-08,0.2349,AAPL
2002-08-09,0.233,AAPL
2002-08-12,0.2305,AAPL
2002-08-13,0.228,AAPL
2002-08-14,0.2277,AAPL
2002-08-15,0.2281,AAPL
2002-08-16,0.2288,AAPL
2002-08-19,0.2296,AAPL
2002-08-20,0.2307,AAPL
2002-08-21,0.2314,AAPL
2002-08-22,0.2326,AAPL
2002-08-23,0.2337,AAPL
2002-08-26,0.2341,AAPL
2002-08-27,0.2337,AAPL
2002-08-28,0.2332,AAPL
2002-08-29,0.2332,AAPL
2002-08-30,0.2334,AAPL
2002-09-03,0.2334,AAPL
2002-09-04,0.2332,AAPL
2002-09-05,0.2326,AAPL
2002-09-06,0.2319,AAPL
2002-09-09,0.2314,AAPL
